#               time [ns]          Re(ampl) [Vpcm]          Im(ampl) [Vpcm]
  8.20258150232863983E+01 -2.19819150225756196E-02 -8.91858699718886170E-04
  8.20290436869624955E+01 -2.19771092192278389E-02 -1.00332963981470194E-03
  8.20322723506386069E+01 -2.19717381470932518E-02 -1.11477477347090084E-03
  8.20355010143147041E+01 -2.19658019443200632E-02 -1.22619123423096119E-03
  8.20387296779908155E+01 -2.19593007635922079E-02 -1.33757615637335333E-03
  8.20419583416669127E+01 -2.19522347721252155E-02 -1.44892667498961901E-03
  8.20451870053430241E+01 -2.19446041516619776E-02 -1.56023992605618545E-03
  8.20484156690191213E+01 -2.19364090984682271E-02 -1.67151304650616037E-03
  8.20516443326952327E+01 -2.19276498233271812E-02 -1.78274317430733597E-03
  8.20548729963713441E+01 -2.19183265515344797E-02 -1.89392744853081828E-03
  8.20581016600474413E+01 -2.19084395228920162E-02 -2.00506300942959433E-03
  8.20613303237235527E+01 -2.18979889917021650E-02 -2.11614699850710660E-03
  8.20645589873996499E+01 -2.18869752267608075E-02 -2.22717655859575644E-03
  8.20677876510757613E+01 -2.18753985113508999E-02 -2.33814883392541176E-03
  8.20710163147518585E+01 -2.18632591432347291E-02 -2.44906097020121827E-03
  8.20742449784279700E+01 -2.18505574346464643E-02 -2.55991011467514426E-03
  8.20774736421040814E+01 -2.18372937122842461E-02 -2.67069341621811425E-03
  8.20807023057801786E+01 -2.18234683173016836E-02 -2.78140802539458701E-03
  8.20839309694562900E+01 -2.18090816052988953E-02 -2.89205109453708614E-03
  8.20871596331323872E+01 -2.17941339463135104E-02 -3.00261977781819895E-03
  8.20903882968084986E+01 -2.17786257248114082E-02 -3.11311123132191865E-03
  8.20936169604845958E+01 -2.17625573396762508E-02 -3.22352261312112802E-03
  8.20968456241607072E+01 -2.17459292041999076E-02 -3.33385108334574055E-03
  8.21000742878368044E+01 -2.17287417460711972E-02 -3.44409380426008004E-03
  8.21033029515129158E+01 -2.17109954073651662E-02 -3.55424794033400724E-03
  8.21065316151890272E+01 -2.16926906445318972E-02 -3.66431065831462162E-03
  8.21097602788651244E+01 -2.16738279283846084E-02 -3.77427912730037094E-03
  8.21129889425412358E+01 -2.16544077440873062E-02 -3.88415051881509489E-03
  8.21162176062173330E+01 -2.16344305911425200E-02 -3.99392200687954165E-03
  8.21194462698934444E+01 -2.16138969833787782E-02 -4.10359076808221052E-03
  8.21226749335695416E+01 -2.15928074489366434E-02 -4.21315398165627610E-03
  8.21259035972456530E+01 -2.15711625302559933E-02 -4.32260882954722727E-03
  8.21291322609217502E+01 -2.15489627840613068E-02 -4.43195249648964482E-03
  8.21323609245978616E+01 -2.15262087813476270E-02 -4.54118217007776995E-03
  8.21355895882739730E+01 -2.15029011073661937E-02 -4.65029504083662101E-03
  8.21388182519500702E+01 -2.14790403616091120E-02 -4.75928830229547899E-03
  8.21420469156261817E+01 -2.14546271577936813E-02 -4.86815915106129406E-03
  8.21452755793022789E+01 -2.14296621238468377E-02 -4.97690478688956640E-03
  8.21485042429783903E+01 -2.14041459018894549E-02 -5.08552241275454613E-03
  8.21517329066544875E+01 -2.13780791482188377E-02 -5.19400923492543531E-03
  8.21549615703305989E+01 -2.13514625332929947E-02 -5.30236246303337870E-03
  8.21581902340066961E+01 -2.13242967417123473E-02 -5.41057931014749405E-03
  8.21614188976828075E+01 -2.12965824722025771E-02 -5.51865699284472162E-03
  8.21646475613589189E+01 -2.12683204375969624E-02 -5.62659273128020623E-03
  8.21678762250350161E+01 -2.12395113648177515E-02 -5.73438374926002296E-03
  8.21711048887111275E+01 -2.12101559948571321E-02 -5.84202727431377619E-03
  8.21743335523872247E+01 -2.11802550827584653E-02 -5.94952053776470410E-03
  8.21775622160633361E+01 -2.11498093975974188E-02 -6.05686077479908585E-03
  8.21807908797394333E+01 -2.11188197224609631E-02 -6.16404522454157104E-03
  8.21840195434155305E+01 -2.10872868544286218E-02 -6.27107113012137854E-03
  8.21872482070916419E+01 -2.10552116045507436E-02 -6.37793573874740997E-03
  8.21904768707677533E+01 -2.10225947978281806E-02 -6.48463630177725271E-03
  8.21937055344438647E+01 -2.09894372731914032E-02 -6.59117007478667808E-03
  8.21969341981199619E+01 -2.09557398834785864E-02 -6.69753431764143377E-03
  8.22001628617960733E+01 -2.09215034954133121E-02 -6.80372629456891653E-03
  8.22033915254721705E+01 -2.08867289895825967E-02 -6.90974327422732779E-03
  8.22066201891482677E+01 -2.08514172604148743E-02 -7.01558252977416488E-03
  8.22098488528243792E+01 -2.08155692161556029E-02 -7.12124133894049757E-03
  8.22130775165004763E+01 -2.07791857788454902E-02 -7.22671698409625869E-03
  8.22163061801766020E+01 -2.07422678842951597E-02 -7.33200675232486502E-03
  8.22195348438526992E+01 -2.07048164820627517E-02 -7.43710793548827548E-03
  8.22227635075288106E+01 -2.06668325354277746E-02 -7.54201783030136828E-03
  8.22259921712049078E+01 -2.06283170213680950E-02 -7.64673373839675451E-03
  8.22292208348810050E+01 -2.05892709305332440E-02 -7.75125296639830354E-03
  8.22324494985571164E+01 -2.05496952672196247E-02 -7.85557282598864891E-03
  8.22356781622332136E+01 -2.05095910493453132E-02 -7.95969063397658320E-03
  8.22389068259093250E+01 -2.04689593084223485E-02 -8.06360371237017058E-03
  8.22421354895854222E+01 -2.04278010895319918E-02 -8.16730938844094367E-03
  8.22453641532615478E+01 -2.03861174512960062E-02 -8.27080499479732056E-03
  8.22485928169376450E+01 -2.03439094658513057E-02 -8.37408786944855883E-03
  8.22518214806137422E+01 -2.03011782188204856E-02 -8.47715535587785507E-03
  8.22550501442898536E+01 -2.02579248092857947E-02 -8.58000480310605954E-03
  8.22582788079659508E+01 -2.02141503497592044E-02 -8.68263356576389096E-03
  8.22615074716420622E+01 -2.01698559661544936E-02 -8.78503900415825330E-03
  8.22647361353181594E+01 -2.01250427977590594E-02 -8.88721848433840153E-03
  8.22679647989942708E+01 -2.00797119972028447E-02 -8.98916937816771240E-03
  8.22711934626703822E+01 -2.00338647304304646E-02 -9.09088906338726375E-03
  8.22744221263464794E+01 -1.99875021766704707E-02 -9.19237492368501531E-03
  8.22776507900225909E+01 -1.99406255284044868E-02 -9.29362434876422269E-03
  8.22808794536986881E+01 -1.98932359913370424E-02 -9.39463473440944191E-03
  8.22841081173747995E+01 -1.98453347843653843E-02 -9.49540348255181570E-03
  8.22873367810508967E+01 -1.97969231395465177E-02 -9.59592800133929856E-03
  8.22905654447270081E+01 -1.97480023020662997E-02 -9.69620570520160485E-03
  8.22937941084031053E+01 -1.96985735302082562E-02 -9.79623401491504751E-03
  8.22970227720792167E+01 -1.96486380953195712E-02 -9.89601035767224274E-03
  8.23002514357553281E+01 -1.95981972817792019E-02 -9.99553216714658965E-03
  8.23034800994314253E+01 -1.95472523869653983E-02 -1.00947968835571698E-02
  8.23067087631075367E+01 -1.94958047212217926E-02 -1.01938019537357073E-02
  8.23099374267836339E+01 -1.94438556078228367E-02 -1.02925448311939061E-02
  8.23131660904597453E+01 -1.93914063829417546E-02 -1.03910229761850492E-02
  8.23163947541358425E+01 -1.93384583956141831E-02 -1.04892338557732220E-02
  8.23196234178119539E+01 -1.92850130077043061E-02 -1.05871749438967711E-02
  8.23228520814880511E+01 -1.92310715938707466E-02 -1.06848437214316604E-02
  8.23260807451641625E+01 -1.91766355415294160E-02 -1.07822376762595380E-02
  8.23293094088402739E+01 -1.91217062508187118E-02 -1.08793543033307120E-02
  8.23325380725163711E+01 -1.90662851345641295E-02 -1.09761911047274886E-02
  8.23357667361924825E+01 -1.90103736182413163E-02 -1.10727455897295154E-02
  8.23389953998685797E+01 -1.89539731399384626E-02 -1.11690152748794760E-02
  8.23422240635446911E+01 -1.88970851503215201E-02 -1.12649976840431612E-02
  8.23454527272207883E+01 -1.88397111125946509E-02 -1.13606903484769553E-02
  8.23486813908968998E+01 -1.87818525024635724E-02 -1.14560908068897030E-02
  8.23519100545729970E+01 -1.87235108080985521E-02 -1.15511966055044119E-02
  8.23551387182491084E+01 -1.86646875300938708E-02 -1.16460052981251123E-02
  8.23583673819252198E+01 -1.86053841814318444E-02 -1.17405144461955151E-02
  8.23615960456013170E+01 -1.85456022874412561E-02 -1.18347216188659683E-02
  8.23648247092774284E+01 -1.84853433857607996E-02 -1.19286243930517583E-02
  8.23680533729535256E+01 -1.84246090262968273E-02 -1.20222203534996550E-02
  8.23712820366296370E+01 -1.83634007711862245E-02 -1.21155070928458120E-02
  8.23745107003057342E+01 -1.83017201947538073E-02 -1.22084822116813787E-02
  8.23777393639818456E+01 -1.82395688834728759E-02 -1.23011433186126229E-02
  8.23809680276579428E+01 -1.81769484359254503E-02 -1.23934880303208893E-02
  8.23841966913340542E+01 -1.81138604627587158E-02 -1.24855139716275425E-02
  8.23874253550101656E+01 -1.80503065866463829E-02 -1.25772187755509007E-02
  8.23906540186862628E+01 -1.79862884422441575E-02 -1.26686000833712547E-02
  8.23938826823623742E+01 -1.79218076761505155E-02 -1.27596555446874184E-02
  8.23971113460384714E+01 -1.78568659468614881E-02 -1.28503828174812915E-02
  8.24003400097145828E+01 -1.77914649247309133E-02 -1.29407795681739952E-02
  8.24035686733906800E+01 -1.77256062919249023E-02 -1.30308434716894760E-02
  8.24067973370667772E+01 -1.76592917423796722E-02 -1.31205722115127679E-02
  8.24100260007429029E+01 -1.75925229817587257E-02 -1.32099634797485706E-02
  8.24132546644190001E+01 -1.75253017274082448E-02 -1.32990149771816356E-02
  8.24164833280951115E+01 -1.74576297083121647E-02 -1.33877244133368857E-02
  8.24197119917712087E+01 -1.73895086650484310E-02 -1.34760895065373278E-02
  8.24229406554473201E+01 -1.73209403497453993E-02 -1.35641079839612603E-02
  8.24261693191234173E+01 -1.72519265260340920E-02 -1.36517775817041904E-02
  8.24293979827995145E+01 -1.71824689690059026E-02 -1.37390960448331208E-02
  8.24326266464756259E+01 -1.71125694651642346E-02 -1.38260611274479955E-02
  8.24358553101517231E+01 -1.70422298123797146E-02 -1.39126705927379718E-02
  8.24390839738278487E+01 -1.69714518198447323E-02 -1.39989222130380009E-02
  8.24423126375039459E+01 -1.69002373080261378E-02 -1.40848137698871018E-02
  8.24455413011800573E+01 -1.68285881086176099E-02 -1.41703430540863744E-02
  8.24487699648561545E+01 -1.67565060644933247E-02 -1.42555078657548503E-02
  8.24519986285322517E+01 -1.66839930296617846E-02 -1.43403060143846590E-02
  8.24552272922083631E+01 -1.66110508692153061E-02 -1.44247353189006985E-02
  8.24584559558844603E+01 -1.65376814592852785E-02 -1.45087936077129432E-02
  8.24616846195605717E+01 -1.64638866869910583E-02 -1.45924787187755884E-02
  8.24649132832366689E+01 -1.63896684503926707E-02 -1.46757884996412714E-02
  8.24681419469127945E+01 -1.63150286584427921E-02 -1.47587208075154758E-02
  8.24713706105888917E+01 -1.62399692309368633E-02 -1.48412735093125959E-02
  8.24745992742649889E+01 -1.61644920984628307E-02 -1.49234444817117409E-02
  8.24778279379411003E+01 -1.60885992023523522E-02 -1.50052316112103765E-02
  8.24810566016171975E+01 -1.60122924946321278E-02 -1.50866327941773515E-02
  8.24842852652933090E+01 -1.59355739379707165E-02 -1.51676459369101957E-02
  8.24875139289694062E+01 -1.58584455056314765E-02 -1.52482689556853214E-02
  8.24907425926455176E+01 -1.57809091814188097E-02 -1.53284997768148041E-02
  8.24939712563216290E+01 -1.57029669596284033E-02 -1.54083363366983445E-02
  8.24971999199977262E+01 -1.56246208449968439E-02 -1.54877765818754610E-02
  8.25004285836738376E+01 -1.55458728526491549E-02 -1.55668184690792195E-02
  8.25036572473499348E+01 -1.54667250080461061E-02 -1.56454599652896438E-02
  8.25068859110260462E+01 -1.53871793469329693E-02 -1.57236990477851377E-02
  8.25101145747021434E+01 -1.53072379152885251E-02 -1.58015337041931894E-02
  8.25133432383782548E+01 -1.52269027692692824E-02 -1.58789619325451943E-02
  8.25165719020543520E+01 -1.51461759751602126E-02 -1.59559817413244577E-02
  8.25198005657304634E+01 -1.50650596093184277E-02 -1.60325911495204781E-02
  8.25230292294065748E+01 -1.49835557581211292E-02 -1.61087881866785673E-02
  8.25262578930826720E+01 -1.49016665179128663E-02 -1.61845708929496956E-02
  8.25294865567587834E+01 -1.48193939949507070E-02 -1.62599373191417602E-02
  8.25327152204348806E+01 -1.47367403053491313E-02 -1.63348855267705581E-02
  8.25359438841109920E+01 -1.46537075750265353E-02 -1.64094135881088024E-02
  8.25391725477870892E+01 -1.45702979396519286E-02 -1.64835195862344484E-02
  8.25424012114632006E+01 -1.44865135445867588E-02 -1.65572016150829157E-02
  8.25456298751392978E+01 -1.44023565448334681E-02 -1.66304577794927945E-02
  8.25488585388154092E+01 -1.43178291049763026E-02 -1.67032861952579083E-02
  8.25520872024915207E+01 -1.42329333991294167E-02 -1.67756849891724617E-02
  8.25553158661676179E+01 -1.41476716108771602E-02 -1.68476522990825169E-02
  8.25585445298437293E+01 -1.40620459332217191E-02 -1.69191862739306240E-02
  8.25617731935198265E+01 -1.39760585685233790E-02 -1.69902850738062675E-02
  8.25650018571959379E+01 -1.38897117284452910E-02 -1.70609468699919851E-02
  8.25682305208720351E+01 -1.38030076338980495E-02 -1.71311698450091858E-02
  8.25714591845481465E+01 -1.37159485149796808E-02 -1.72009521926673181E-02
  8.25746878482242437E+01 -1.36285366109197021E-02 -1.72702921181090950E-02
  8.25779165119003551E+01 -1.35407741700225275E-02 -1.73391878378559156E-02
  8.25811451755764665E+01 -1.34526634496086699E-02 -1.74076375798545048E-02
  8.25843738392525637E+01 -1.33642067159551754E-02 -1.74756395835236437E-02
  8.25876025029286751E+01 -1.32754062442408168E-02 -1.75431920997967672E-02
  8.25908311666047723E+01 -1.31862643184840998E-02 -1.76102933911696340E-02
  8.25940598302808837E+01 -1.30967832314859804E-02 -1.76769417317438580E-02
  8.25972884939569809E+01 -1.30069652847724249E-02 -1.77431354072701830E-02
  8.26005171576330923E+01 -1.29168127885322045E-02 -1.78088727151948269E-02
  8.26037458213092037E+01 -1.28263280615589503E-02 -1.78741519647021389E-02
  8.26069744849853009E+01 -1.27355134311925491E-02 -1.79389714767573573E-02
  8.26102031486614123E+01 -1.26443712332582787E-02 -1.80033295841505493E-02
  8.26134318123375095E+01 -1.25529038120051808E-02 -1.80672246315405523E-02
  8.26166604760136210E+01 -1.24611135200493467E-02 -1.81306549754950454E-02
  8.26198891396897181E+01 -1.23690027183098166E-02 -1.81936189845353265E-02
  8.26231178033658296E+01 -1.22765737759494026E-02 -1.82561150391771822E-02
  8.26263464670419268E+01 -1.21838290703152954E-02 -1.83181415319715185E-02
  8.26295751307180240E+01 -1.20907709868748169E-02 -1.83796968675477915E-02
  8.26328037943941496E+01 -1.19974019191556071E-02 -1.84407794626539924E-02
  8.26360324580702468E+01 -1.19037242686851185E-02 -1.85013877461966854E-02
  8.26392611217463582E+01 -1.18097404449278021E-02 -1.85615201592821133E-02
  8.26424897854224554E+01 -1.17154528652215536E-02 -1.86211751552573072E-02
  8.26457184490985668E+01 -1.16208639547192173E-02 -1.86803511997474907E-02
  8.26489471127746640E+01 -1.15259761463225290E-02 -1.87390467706979105E-02
  8.26521757764507612E+01 -1.14307918806211082E-02 -1.87972603584119803E-02
  8.26554044401268726E+01 -1.13353136058312858E-02 -1.88549904655891040E-02
  8.26586331038029698E+01 -1.12395437777299545E-02 -1.89122356073651889E-02
  8.26618617674790954E+01 -1.11434848595929736E-02 -1.89689943113498273E-02
  8.26650904311551926E+01 -1.10471393221329116E-02 -1.90252651176635312E-02
  8.26683190948313040E+01 -1.09505096434344175E-02 -1.90810465789759479E-02
  8.26715477585074012E+01 -1.08535983088888545E-02 -1.91363372605440063E-02
  8.26747764221834984E+01 -1.07564078111341676E-02 -1.91911357402466363E-02
  8.26780050858596098E+01 -1.06589406499869761E-02 -1.92454406086235152E-02
  8.26812337495357070E+01 -1.05611993323798947E-02 -1.92992504689104040E-02
  8.26844624132118184E+01 -1.04631863722987068E-02 -1.93525639370741402E-02
  8.26876910768879299E+01 -1.03649042907138569E-02 -1.94053796418503857E-02
  8.26909197405640413E+01 -1.02663556155200147E-02 -1.94576962247764683E-02
  8.26941484042401385E+01 -1.01675428814666478E-02 -1.95095123402287234E-02
  8.26973770679162357E+01 -1.00684686300972319E-02 -1.95608266554547182E-02
  8.27006057315923471E+01 -9.96913540967946619E-03 -1.96116378506098997E-02
  8.27038343952684443E+01 -9.86954577514415933E-03 -1.96619446187892115E-02
  8.27070630589445557E+01 -9.76970228801562687E-03 -1.97117456660627112E-02
  8.27102917226206529E+01 -9.66960751634747193E-03 -1.97610397115080064E-02
  8.27135203862967643E+01 -9.56926403465821994E-03 -1.98098254872423503E-02
  8.27167490499728757E+01 -9.46867442386116996E-03 -1.98581017384572116E-02
  8.27199777136489729E+01 -9.36784127120250665E-03 -1.99058672234483404E-02
  8.27232063773250843E+01 -9.26676717019025466E-03 -1.99531207136498800E-02
  8.27264350410011815E+01 -9.16545472053208014E-03 -1.99998609936638330E-02
  8.27296637046772929E+01 -9.06390652806389821E-03 -2.00460868612934162E-02
  8.27328923683533901E+01 -8.96212520468739511E-03 -2.00917971275719129E-02
  8.27361210320295015E+01 -8.86011336829886122E-03 -2.01369906167950460E-02
  8.27393496957055987E+01 -8.75787364272355776E-03 -2.01816661665504687E-02
  8.27425783593817101E+01 -8.65540865764938792E-03 -2.02258226277471295E-02
  8.27458070230578215E+01 -8.55272104855810816E-03 -2.02694588646453767E-02
  8.27490356867339187E+01 -8.44981345665639545E-03 -2.03125737548866085E-02
