#             freq. [MHz]    Abs(ampl) [arb.units]
 -5.50088495575221314E+04  4.20672573201148857E-23
 -5.50000000000000000E+04  4.48176711698454249E-25
 -5.49911504424778832E+04  2.37087413410608212E-23
 -5.49823008849557518E+04  2.06755037055024720E-23
 -5.49734513274336350E+04  7.77183661357273574E-24
 -5.49646017699115037E+04  5.30919451596302278E-23
 -5.49557522123893868E+04  1.01649497677680729E-22
 -5.49469026548672555E+04  1.38820163394865698E-22
 -5.49380530973451387E+04  1.53398047837467045E-22
 -5.49292035398230073E+04  1.40976211103879443E-22
 -5.49203539823008905E+04  1.05282256845815890E-22
 -5.49115044247787591E+04  5.70619846374521668E-23
 -5.49026548672566423E+04  1.08475488719716422E-23
 -5.48938053097345110E+04  1.94194979425095640E-23
 -5.48849557522123941E+04  2.45921171605754422E-23
 -5.48761061946902628E+04  3.07670814945312542E-24
 -5.48672566371681460E+04  3.86758001658431928E-23
 -5.48584070796460146E+04  8.81087782129122529E-23
 -5.48495575221238978E+04  1.30338396622821781E-22
 -5.48407079646017664E+04  1.52637829681948337E-22
 -5.48318584070796496E+04  1.48275375284872398E-22
 -5.48230088495575183E+04  1.18549568233083365E-22
 -5.48141592920354014E+04  7.24053265223385858E-23
 -5.48053097345132701E+04  2.37452568693624036E-23
 -5.47964601769911533E+04  1.27563623011144906E-23
 -5.47876106194690219E+04  2.60759836760841661E-23
 -5.47787610619469051E+04  1.21669764748002586E-23
 -5.47699115044247737E+04  2.48135270366077023E-23
 -5.47610619469026569E+04  7.37502059102743005E-23
 -5.47522123893805401E+04  1.19912995012216715E-22
 -5.47433628318584088E+04  1.49393750355928973E-22
 -5.47345132743362919E+04  1.53299315281635500E-22
 -5.47256637168141606E+04  1.30437094103027904E-22
 -5.47168141592920438E+04  8.76818127523679734E-23
 -5.47079646017699124E+04  3.79112237095186763E-23
 -5.46991150442477956E+04  3.86995286735451288E-24
 -5.46902654867256642E+04  2.50505885965106092E-23
 -5.46814159292035474E+04  1.92170618957835492E-23
 -5.46725663716814161E+04  1.19077235058081688E-23
 -5.46637168141592992E+04  5.89756411660659361E-23
 -5.46548672566371679E+04  1.07823907958797042E-22
 -5.46460176991150511E+04  1.43739356209919553E-22
 -5.46371681415929197E+04  1.55892896442999210E-22
 -5.46283185840708029E+04  1.40607545529729880E-22
 -5.46194690265486715E+04  1.02473715823513387E-22
 -5.46106194690265547E+04  5.29725512983841896E-23
 -5.46017699115044234E+04  7.02438317010655603E-24
 -5.45929203539823066E+04  2.15082872073189388E-23
 -5.45840707964601752E+04  2.39987014800119079E-23
 -5.45752212389380584E+04  3.38559342042519766E-25
 -5.45663716814159270E+04  4.42028575406332407E-23
 -5.45575221238938102E+04  9.44006566313985848E-23
 -5.45486725663716788E+04  1.35816424553388108E-22
 -5.45398230088495620E+04  1.55967242217753287E-22
 -5.45309734513274307E+04  1.48767868317754802E-22
 -5.45221238938053139E+04  1.16371340576791089E-22
 -5.45132743362831825E+04  6.85279293085256204E-23
 -5.45044247787610657E+04  1.96533984037934557E-23
 -5.44955752212389343E+04  1.55115537545577443E-23
 -5.44867256637168175E+04  2.63444669381130026E-23
 -5.44778761061946861E+04  9.54692403030818515E-24
 -5.44690265486725693E+04  2.98540918434245591E-23
 -5.44601769911504380E+04  8.00134492455134657E-23
 -5.44513274336283212E+04  1.25831587125715270E-22
 -5.44424778761061898E+04  1.53502874628867658E-22
 -5.44336283185840730E+04  1.54678248004991090E-22
 -5.44247787610619562E+04  1.28987302694719878E-22
 -5.44159292035398248E+04  8.41573161201004774E-23
 -5.44070796460177080E+04  3.36923380932596723E-23
 -5.43982300884955766E+04  7.19201116032854842E-24
 -5.43893805309734598E+04  2.61531993703380497E-23
 -5.43805309734513285E+04  1.74448756598358906E-23
 -5.43716814159292117E+04  1.63444057509413817E-23
 -5.43628318584070803E+04  6.50635642352975914E-23
 -5.43539823008849635E+04  1.14051304692579335E-22
 -5.43451327433628321E+04  1.48551327360486593E-22
 -5.43362831858407153E+04  1.58158999053190968E-22
 -5.43274336283185839E+04  1.39964744976802738E-22
 -5.43185840707964671E+04  9.94347720254178726E-23
 -5.43097345132743358E+04  4.87738752440998846E-23
 -5.43008849557522190E+04  3.25251355014227888E-24
 -5.42920353982300876E+04  2.33932443985876554E-23
 -5.42831858407079708E+04  2.31036073333791130E-23
 -5.42743362831858394E+04  4.06992264970644023E-24
 -5.42654867256637226E+04  4.99722576945436537E-23
 -5.42566371681415912E+04  1.00795016684167267E-22
 -5.42477876106194744E+04  1.41233129537466360E-22
 -5.42389380530973431E+04  1.59096861343405321E-22
 -5.42300884955752263E+04  1.48989239875287685E-22
 -5.42212389380530949E+04  1.13939411133278313E-22
 -5.42123893805309781E+04  6.44976596609106227E-23
 -5.42035398230088467E+04  1.55628736807902030E-23
 -5.41946902654867299E+04  1.81043933090147458E-23
 -5.41858407079645986E+04  2.63312891868834807E-23
 -5.41769911504424817E+04  6.60350434076529948E-24
 -5.41681415929203504E+04  3.51694387005569991E-23
 -5.41592920353982336E+04  8.64270952296020527E-23
 -5.41504424778761022E+04  1.31737888511202180E-22
 -5.41415929203539854E+04  1.57447679061275389E-22
 -5.41327433628318540E+04  1.55797401206499630E-22
 -5.41238938053097372E+04  1.27267438180321648E-22
 -5.41150442477876059E+04  8.04410857934514245E-23
 -5.41061946902654890E+04  2.94250208962067651E-23
 -5.40973451327433577E+04  1.03973212167532918E-23
 -5.40884955752212409E+04  2.70016278409256222E-23
 -5.40796460176991241E+04  1.53504641493704500E-23
 -5.40707964601769927E+04  2.10817572457586323E-23
 -5.40619469026548759E+04  7.13466949665407121E-23
 -5.40530973451327445E+04  1.20316918347635334E-22
 -5.40442477876106277E+04  1.53239604055577874E-22
 -5.40353982300884963E+04  1.60184967503733174E-22
 -5.40265486725663795E+04  1.39043788115947787E-22
 -5.40176991150442482E+04  9.61710743836274682E-23
 -5.40088495575221314E+04  4.44783661070200148E-23
 -5.40000000000000000E+04  4.51360007670118628E-25
 -5.39911504424778832E+04  2.50583817826690037E-23
 -5.39823008849557518E+04  2.18960995734393145E-23
 -5.39734513274336350E+04  8.11985123379872609E-24
 -5.39646017699115037E+04  5.59774859353410635E-23
 -5.39557522123893868E+04  1.07278511517384279E-22
 -5.39469026548672555E+04  1.46572722074109801E-22
 -5.39380530973451387E+04  1.62013177711771127E-22
 -5.39292035398230073E+04  1.48932688031856435E-22
 -5.39203539823008905E+04  1.11255722648192465E-22
 -5.39115044247787591E+04  6.03251919411945267E-23
 -5.39026548672566423E+04  1.14898456406986241E-23
 -5.38938053097345110E+04  2.05178902866123002E-23
 -5.38849557522123941E+04  2.60234905968562313E-23
 -5.38761061946902628E+04  3.33151305742022710E-24
 -5.38672566371681460E+04  4.07555619054632512E-23
 -5.38584070796460146E+04  9.29794550345435048E-23
 -5.38495575221238978E+04  1.37616204352310799E-22
 -5.38407079646017664E+04  1.61213340721351378E-22
 -5.38318584070796496E+04  1.56647353436293396E-22
 -5.38230088495575183E+04  1.25276852107899451E-22
 -5.38141592920354014E+04  7.65414879096809846E-23
 -5.38053097345132701E+04  2.51242964712940576E-23
 -5.37964601769911533E+04  1.34682217591634459E-23
 -5.37876106194690219E+04  2.75814491535548351E-23
 -5.37787610619469051E+04  1.29261282310467723E-23
 -5.37699115044247737E+04  2.61178891845441126E-23
 -5.37610619469026569E+04  7.78154610061470564E-23
 -5.37522123893805401E+04  1.26605938532399065E-22
 -5.37433628318584088E+04  1.57789452055144934E-22
 -5.37345132743362919E+04  1.61958974931835423E-22
 -5.37256637168141606E+04  1.37841168127106505E-22
 -5.37168141592920438E+04  9.26880033166275700E-23
 -5.37079646017699124E+04  4.00996299664748963E-23
 -5.36991150442477956E+04  4.06984565643340697E-24
 -5.36902654867256642E+04  2.64880327035293385E-23
 -5.36814159292035474E+04  2.03654974976629204E-23
 -5.36725663716814161E+04  1.24898470609842810E-23
 -5.36637168141592992E+04  6.22110699499948018E-23
 -5.36548672566371679E+04  1.13837230214587506E-22
 -5.36460176991150511E+04  1.51818652769185962E-22
 -5.36371681415929197E+04  1.64703065014823802E-22
 -5.36283185840708029E+04  1.48592065581717777E-22
 -5.36194690265486715E+04  1.08323553690172734E-22
 -5.36106194690265547E+04  5.60219956741550027E-23
 -5.36017699115044234E+04  7.45097113676806159E-24
 -5.35929203539823066E+04  2.27349721508970808E-23
 -5.35840707964601752E+04  2.54085320638066315E-23
 -5.35752212389380584E+04  2.73390513537814829E-25
 -5.35663716814159270E+04  4.66076139894960457E-23
 -5.35575221238938102E+04  9.96580447011442299E-23
 -5.35486725663716788E+04  1.43450384395677064E-22
 -5.35398230088495620E+04  1.64785281258596375E-22
 -5.35309734513274307E+04  1.57219709545269643E-22
 -5.35221238938053139E+04  1.23015998809122525E-22
 -5.35132743362831825E+04  7.24673750505351046E-23
 -5.35044247787610657E+04  2.08056481114252315E-23
 -5.34955752212389343E+04  1.63879427299616995E-23
 -5.34867256637168175E+04  2.78776343026287595E-23
 -5.34778761061946861E+04  1.01644893533027033E-23
 -5.34690265486725693E+04  3.14512936087935688E-23
 -5.34601769911504380E+04  8.44592377464452195E-23
 -5.34513274336283212E+04  1.32902589298152528E-22
 -5.34424778761061898E+04  1.62184653096085863E-22
 -5.34336283185840730E+04  1.63470195733917170E-22
 -5.34247787610619562E+04  1.36354199164216524E-22
 -5.34159292035398248E+04  8.89925257508875087E-23
 -5.34070796460177080E+04  3.56515745050867601E-23
 -5.33982300884955766E+04  7.58555413557492700E-24
 -5.33893805309734598E+04  2.76655705612858762E-23
 -5.33805309734513285E+04  1.85024905126022041E-23
 -5.33716814159292117E+04  1.71808462349471112E-23
 -5.33628318584070803E+04  6.86647653277431500E-23
 -5.33539823008849635E+04  1.20456524685122382E-22
 -5.33451327433628321E+04  1.56954880633602734E-22
 -5.33362831858407153E+04  1.67153414140990449E-22
 -5.33274336283185839E+04  1.47961907448988562E-22
 -5.33185840707964671E+04  1.05146758221057973E-22
 -5.33097345132743358E+04  5.16005531940076314E-23
 -5.33008849557522190E+04  3.46358568093851056E-24
 -5.32920353982300876E+04  2.47384003539892766E-23
 -5.32831858407079708E+04  2.44742968118123456E-23
 -5.32743362831858394E+04  4.21489053468608020E-24
 -5.32654867256637226E+04  5.27198279114473440E-23
 -5.32566371681415912E+04  1.06449694925442118E-22
 -5.32477876106194744E+04  1.49224199163036098E-22
 -5.32389380530973431E+04  1.68148672167262327E-22
 -5.32300884955752263E+04  1.57506035995577206E-22
 -5.32212389380530949E+04  1.20485167285209787E-22
 -5.32123893805309781E+04  6.82294891486249367E-23
 -5.32035398230088467E+04  1.64858090183060628E-23
 -5.31946902654867299E+04  1.91376965018593770E-23
 -5.31858407079645986E+04  2.78764979225270899E-23
 -5.31769911504424817E+04  7.05928232933589153E-24
 -5.31681415929203504E+04  3.70787881474329581E-23
 -5.31592920353982336E+04  9.12666508957404827E-23
 -5.31504424778761022E+04  1.39190797748114707E-22
 -5.31415929203539854E+04  1.66409532495056570E-22
 -5.31327433628318540E+04  1.64708087020540287E-22
 -5.31238938053097372E+04  1.34581082324814495E-22
 -5.31150442477876059E+04  8.50919861258186533E-23
 -5.31061946902654890E+04  3.11495822727783066E-23
 -5.30973451327433722E+04  1.09800306445103548E-23
 -5.30884955752212409E+04  2.85753499927552728E-23
 -5.30796460176991241E+04  1.62976254288928357E-23
 -5.30707964601769927E+04  2.21924820201823644E-23
 -5.30619469026548759E+04  7.53293815593669144E-23
 -5.30530973451327445E+04  1.27121076009622995E-22
 -5.30442477876106277E+04  1.61964956910274597E-22
 -5.30353982300884963E+04  1.69351577205245513E-22
 -5.30265486725663795E+04  1.47037569074731634E-22
 -5.30176991150442482E+04  1.01730071417702357E-22
 -5.30088495575221314E+04  4.70738886233064905E-23
 -5.30000000000000000E+04  4.54550384050532184E-25
 -5.29911504424778832E+04  2.65109111956684884E-23
 -5.29823008849557518E+04  2.32089614567779563E-23
 -5.29734513274336350E+04  8.49610270926872751E-24
 -5.29646017699115037E+04  5.90855124030570982E-23
 -5.29557522123893868E+04  1.13340287705483468E-22
 -5.29469026548672555E+04  1.54920113329478604E-22
 -5.29380530973451387E+04  1.71289330498858031E-22
 -5.29292035398230073E+04  1.57499280659566610E-22
 -5.29203539823008905E+04  1.17687231913391990E-22
 -5.29115044247787591E+04  6.38384998618405693E-23
 -5.29026548672566423E+04  1.21815084556156058E-23
 -5.28938053097345110E+04  2.16997200983983816E-23
 -5.28849557522123941E+04  2.75638626104298062E-23
 -5.28761061946902628E+04  3.60458723853722549E-24
 -5.28672566371681460E+04  4.29964734788278855E-23
 -5.28584070796460146E+04  9.82254964675511696E-23
 -5.28495575221238978E+04  1.45453935967054360E-22
 -5.28407079646017664E+04  1.70448216147433634E-22
 -5.28318584070796496E+04  1.65662760160494147E-22
 -5.28230088495575183E+04  1.32520900820965836E-22
 -5.28141592920354014E+04  8.09950826983364897E-23
 -5.28053097345132701E+04  2.66092278558521912E-23
 -5.27964601769911533E+04  1.42350130828634856E-23
 -5.27876106194690219E+04  2.92015462694136400E-23
 -5.27787610619469051E+04  1.37423173942477417E-23
 -5.27699115044247737E+04  2.75239785624951058E-23
 -5.27610619469026569E+04  8.21949669448431466E-23
 -5.27522123893805401E+04  1.33815023610271940E-22
 -5.27433628318584088E+04  1.66831914574574531E-22
 -5.27345132743362919E+04  1.71285351356839043E-22
 -5.27256637168141606E+04  1.45815104260315664E-22
 -5.27168141592920438E+04  9.80795258083807381E-23
 -5.27079646017699124E+04  4.24563023128435112E-23
 -5.26991150442477956E+04  4.28483076147898461E-24
 -5.26902654867256642E+04  2.80354400597560877E-23
 -5.26814159292035474E+04  2.16014971103603777E-23
 -5.26725663716814161E+04  1.31182943212246067E-23
 -5.26637168141592992E+04  6.56973871005755181E-23
 -5.26548672566371679E+04  1.20315467526256457E-22
 -5.26460176991150511E+04  1.60521685765355321E-22
 -5.26371681415929197E+04  1.74192913213639611E-22
 -5.26283185840708029E+04  1.57192387411319305E-22
 -5.26194690265486715E+04  1.14624734085763308E-22
 -5.26106194690265547E+04  5.93064641007526675E-23
 -5.26017699115044234E+04  7.91055311084113707E-24
 -5.25929203539823066E+04  2.40557473398560536E-23
 -5.25840707964601752E+04  2.69261878120262746E-23
 -5.25752212389380584E+04  2.04602186640436284E-25
 -5.25663716814159270E+04  4.91995657208322442E-23
 -5.25575221238938102E+04  1.05322805831630432E-22
 -5.25486725663716788E+04  1.51675002944434916E-22
 -5.25398230088495620E+04  1.74285083325461312E-22
 -5.25309734513274307E+04  1.66324652226165885E-22
 -5.25221238938053139E+04  1.30173465737158958E-22
 -5.25132743362831825E+04  7.67113441920351070E-23
 -5.25044247787610657E+04  2.20471448548048984E-23
 -5.24955752212389343E+04  1.73316548308670701E-23
 -5.24867256637168175E+04  2.95285514419559820E-23
 -5.24778761061946861E+04  1.08286112482906134E-23
 -5.24690265486725693E+04  3.31735108357177871E-23
 -5.24601769911504380E+04  8.92504539794318935E-23
 -5.24513274336283212E+04  1.40521922103974171E-22
 -5.24424778761061898E+04  1.71539105591222225E-22
 -5.24336283185840730E+04  1.72942949361665464E-22
 -5.24247787610619562E+04  1.44291635899733160E-22
 -5.24159292035398248E+04  9.42017670387278352E-23
 -5.24070796460177080E+04  3.77624482003466468E-23
 -5.23982300884955766E+04  8.00924966837416258E-24
 -5.23893805309734598E+04  2.92943433772152813E-23
 -5.23805309734513285E+04  1.96409647197313749E-23
 -5.23716814159292117E+04  1.80833975777516623E-23
 -5.23628318584070803E+04  7.25466607920592444E-23
 -5.23539823008849635E+04  1.27359687176088288E-22
 -5.23451327433628321E+04  1.66011364089165636E-22
 -5.23362831858407153E+04  1.76845542450984163E-22
 -5.23274336283185839E+04  1.56579397760984376E-22
 -5.23185840707964671E+04  1.11301608707635433E-22
 -5.23097345132743358E+04  5.46463317397312772E-23
 -5.23008849557522190E+04  3.69116898743684900E-24
 -5.22920353982300876E+04  2.61873359983499939E-23
 -5.22831858407079708E+04  2.59502703522034254E-23
 -5.22743362831858394E+04  4.37253770225078339E-24
 -5.22654867256637226E+04  5.56822908895633592E-23
 -5.22566371681415912E+04  1.12544819740783143E-22
 -5.22477876106194744E+04  1.57836561945494969E-22
 -5.22389380530973431E+04  1.77904442627058294E-22
 -5.22300884955752263E+04  1.66684958833897029E-22
 -5.22212389380530949E+04  1.27539686599202843E-22
 -5.22123893805309781E+04  7.22512836036058533E-23
 -5.22035398230088467E+04  1.74805344114483396E-23
 -5.21946902654867299E+04  2.02509406792430431E-23
 -5.21858407079645986E+04  2.95409920580498261E-23
 -5.21769911504424817E+04  7.54921450672684723E-24
 -5.21681415929203504E+04  3.91381803408674793E-23
 -5.21592920353982336E+04  9.64842462722275843E-23
 -5.21504424778761022E+04  1.47225112453873614E-22
 -5.21415929203539854E+04  1.76069601815649922E-22
 -5.21327433628318540E+04  1.74312824905289553E-22
 -5.21238938053097372E+04  1.42464236412672448E-22
 -5.21150442477876059E+04  9.01049326547484796E-23
 -5.21061946902654890E+04  3.30084140320964793E-23
 -5.20973451327433722E+04  1.16078520771441740E-23
 -5.20884955752212409E+04  3.02708963929752481E-23
 -5.20796460176991241E+04  1.73173893184459552E-23
 -5.20707964601769927E+04  2.33914432953284572E-23
 -5.20619469026548759E+04  7.96240569591871221E-23
 -5.20530973451327445E+04  1.34457009278757984E-22
 -5.20442477876106277E+04  1.71371595163907760E-22
 -5.20353982300884963E+04  1.79233603828187983E-22
 -5.20265486725663795E+04  1.55655008723068428E-22
 -5.20176991150442482E+04  1.07722704022787483E-22
 -5.20088495575221314E+04  4.98719140799936899E-23
 -5.20000000000000000E+04  4.57803795481367325E-25
 -5.19911504424778832E+04  2.80760939708086759E-23
 -5.19823008849557518E+04  2.46233958839997387E-23
 -5.19734513274336350E+04  8.90264553085761959E-24
 -5.19646017699115037E+04  6.24380148933769507E-23
 -5.19557522123893868E+04  1.19877019579786870E-22
